1.078293991088867188e+01,7.630158901214599609e+00,5.205964088439941406e+00
1.051626014709472656e+01,8.095081329345703125e+00,5.501919746398925781e+00
1.075474262237548828e+01,7.692466735839843750e+00,5.241385936737060547e+00
1.020169162750244141e+01,8.503313064575195312e+00,5.554856777191162109e+00
1.027479171752929688e+01,8.410802841186523438e+00,5.589188575744628906e+00
1.014907646179199219e+01,8.639077186584472656e+00,5.640253067016601562e+00
1.019778347015380859e+01,8.478756904602050781e+00,5.656644344329833984e+00
1.019435024261474609e+01,8.597968101501464844e+00,5.711501598358154297e+00
1.056907176971435547e+01,8.005132675170898438e+00,5.531400203704833984e+00
1.015992069244384766e+01,8.628472328186035156e+00,5.747080326080322266e+00
1.013790225982666016e+01,8.608441352844238281e+00,5.893395423889160156e+00
1.027602100372314453e+01,8.363868713378906250e+00,5.630393981933593750e+00
1.004485797882080078e+01,8.738483428955078125e+00,5.715619087219238281e+00
9.616493225097656250e+00,9.774780273437500000e+00,6.434925079345703125e+00
1.022647666931152344e+01,8.290047645568847656e+00,5.822250366210937500e+00
1.043601608276367188e+01,8.126327514648437500e+00,5.664453506469726562e+00
1.036113071441650391e+01,8.204145431518554688e+00,5.715550899505615234e+00
1.051301097869873047e+01,7.808838367462158203e+00,5.521746635437011719e+00
1.019285869598388672e+01,8.528448104858398438e+00,5.936382293701171875e+00
1.114008045196533203e+01,6.623131275177001953e+00,4.975536823272705078e+00
1.071192646026611328e+01,6.983360290527343750e+00,5.711215019226074219e+00
1.119210147857666016e+01,4.940928936004638672e+00,3.008307695388793945e+00
1.104262924194335938e+01,7.233130931854248047e+00,5.378931045532226562e+00
1.112276554107666016e+01,5.875334262847900391e+00,4.707460403442382812e+00
1.066536331176757812e+01,7.142490386962890625e+00,5.454002380371093750e+00
9.923652648925781250e+00,8.898303031921386719e+00,6.222190856933593750e+00
1.123377132415771484e+01,6.816525459289550781e+00,5.119073867797851562e+00
1.085563564300537109e+01,4.765364646911621094e+00,2.882333993911743164e+00
1.084674739837646484e+01,4.820480346679687500e+00,2.886259317398071289e+00
1.038637447357177734e+01,8.539982795715332031e+00,6.225655078887939453e+00
1.080438423156738281e+01,6.503949165344238281e+00,5.020358562469482422e+00
1.080751419067382812e+01,8.105072975158691406e+00,6.217209815979003906e+00
1.022564220428466797e+01,8.541582107543945312e+00,6.285446643829345703e+00
1.112467765808105469e+01,7.621281623840332031e+00,6.076820373535156250e+00
1.119217014312744141e+01,7.517470836639404297e+00,5.993841171264648438e+00
1.106028842926025391e+01,7.722482204437255859e+00,6.079835891723632812e+00
1.122491264343261719e+01,4.782812595367431641e+00,2.973950386047363281e+00
9.269124031066894531e+00,1.280432415008544922e+01,7.897042274475097656e+00
9.113984107971191406e+00,1.242040061950683594e+01,7.636983394622802734e+00
9.097668647766113281e+00,1.301775169372558594e+01,7.697432041168212891e+00
8.934883117675781250e+00,1.267546081542968750e+01,7.149276256561279297e+00
9.574949264526367188e+00,6.204263210296630859e+00,3.244379997253417969e+00
9.469245910644531250e+00,7.403107166290283203e+00,4.215780735015869141e+00
9.560765266418457031e+00,6.358428001403808594e+00,3.389664411544799805e+00
8.923563003540039062e+00,1.299427509307861328e+01,7.182661056518554688e+00
9.519354820251464844e+00,6.973360538482666016e+00,3.768492937088012695e+00
8.927603721618652344e+00,1.292013835906982422e+01,7.201858043670654297e+00
8.927908897399902344e+00,1.294270324707031250e+01,7.209080219268798828e+00
8.926045417785644531e+00,1.291805744171142578e+01,7.199688434600830078e+00
9.541849136352539062e+00,6.338367462158203125e+00,3.417287588119506836e+00
1.110806465148925781e+01,3.453077077865600586e+00,1.517334938049316406e+00
9.056956291198730469e+00,1.161454105377197266e+01,7.156121253967285156e+00
9.753161430358886719e+00,9.470817565917968750e+00,6.332569599151611328e+00
9.413773536682128906e+00,1.149271774291992188e+01,7.603577136993408203e+00
9.003583908081054688e+00,1.307027149200439453e+01,7.429340362548828125e+00
9.265196800231933594e+00,1.167396736145019531e+01,7.564719200134277344e+00
9.223423957824707031e+00,1.117801952362060547e+01,7.128959178924560547e+00
1.153822231292724609e+01,4.926093101501464844e+00,3.270805597305297852e+00
9.988748550415039062e+00,7.900112628936767578e+00,5.662013530731201172e+00
9.728064537048339844e+00,9.670910835266113281e+00,6.390859603881835938e+00
9.041774749755859375e+00,8.554808616638183594e+00,5.481021881103515625e+00
9.101268768310546875e+00,1.233302021026611328e+01,7.582049369812011719e+00
9.246047973632812500e+00,1.183242511749267578e+01,7.554651737213134766e+00
9.744795799255371094e+00,9.429531097412109375e+00,6.292553424835205078e+00
9.376501083374023438e+00,1.161513137817382812e+01,7.588224411010742188e+00
9.645004272460937500e+00,9.264663696289062500e+00,6.459784984588623047e+00
9.288695335388183594e+00,1.160346698760986328e+01,7.479798316955566406e+00
9.317285537719726562e+00,1.167513656616210938e+01,7.549390316009521484e+00
9.654488563537597656e+00,6.177003383636474609e+00,3.552393436431884766e+00
9.662051200866699219e+00,1.068015098571777344e+01,7.493926525115966797e+00
9.005073547363281250e+00,1.316018962860107422e+01,7.441557884216308594e+00
9.456041336059570312e+00,1.129355525970458984e+01,7.538424491882324219e+00
9.720853805541992188e+00,9.289028167724609375e+00,6.161616802215576172e+00
9.088530540466308594e+00,1.170647716522216797e+01,7.194655895233154297e+00
9.257975578308105469e+00,9.541100502014160156e+00,6.115487575531005859e+00
8.942713737487792969e+00,1.156263828277587891e+01,7.050696849822998047e+00
9.694020271301269531e+00,9.367499351501464844e+00,6.322912216186523438e+00
8.940904617309570312e+00,1.209967136383056641e+01,7.266847610473632812e+00
8.953858375549316406e+00,1.210539913177490234e+01,7.286272048950195312e+00
1.086534023284912109e+01,7.524030208587646484e+00,5.899774551391601562e+00
9.866429328918457031e+00,1.007433605194091797e+01,7.093108177185058594e+00
1.108503055572509766e+01,6.607581138610839844e+00,5.366754055023193359e+00
8.954785346984863281e+00,1.249841403961181641e+01,7.268723487854003906e+00
9.407240867614746094e+00,1.122357273101806641e+01,7.426299095153808594e+00
9.370676994323730469e+00,1.183635234832763672e+01,7.746213436126708984e+00
9.608000755310058594e+00,1.015337944030761719e+01,6.717776298522949219e+00
1.107268619537353516e+01,4.986855983734130859e+00,3.528962850570678711e+00
9.104620933532714844e+00,1.129859542846679688e+01,7.142859458923339844e+00
1.136224651336669922e+01,5.625963687896728516e+00,4.194960594177246094e+00
1.082283020019531250e+01,3.309157133102416992e+00,9.512782692909240723e-01
9.689939498901367188e+00,9.629267692565917969e+00,6.391523838043212891e+00
9.946635246276855469e+00,9.027653694152832031e+00,6.247679233551025391e+00
9.025271415710449219e+00,1.206301879882812500e+01,7.332186698913574219e+00
9.142568588256835938e+00,1.283179950714111328e+01,7.764573574066162109e+00
9.372178077697753906e+00,1.191653537750244141e+01,7.769325256347656250e+00
9.452433586120605469e+00,1.199041461944580078e+01,7.929366111755371094e+00
9.397553443908691406e+00,1.132555580139160156e+01,7.510497570037841797e+00
9.589133262634277344e+00,9.890708923339843750e+00,6.837997913360595703e+00
9.310601234436035156e+00,1.174045658111572266e+01,7.591193199157714844e+00
1.118587303161621094e+01,4.776037693023681641e+00,2.929656505584716797e+00
9.788885116577148438e+00,1.013828372955322266e+01,7.084813594818115234e+00
9.097747802734375000e+00,1.095382690429687500e+01,6.844919681549072266e+00
9.689570426940917969e+00,9.661597251892089844e+00,6.731188774108886719e+00
9.588216781616210938e+00,1.073053836822509766e+01,7.406396865844726562e+00
9.055563926696777344e+00,1.238255500793457031e+01,7.523459911346435547e+00
9.576922416687011719e+00,1.067937850952148438e+01,7.350386142730712891e+00
8.971107482910156250e+00,1.005676078796386719e+01,6.223785877227783203e+00
9.637857437133789062e+00,1.061421108245849609e+01,7.303614139556884766e+00
9.737369537353515625e+00,9.633320808410644531e+00,6.538695812225341797e+00
9.891497611999511719e+00,9.056903839111328125e+00,6.236280441284179688e+00
9.952432632446289062e+00,8.878177642822265625e+00,6.207203865051269531e+00
9.028932571411132812e+00,1.233653068542480469e+01,7.493219852447509766e+00
8.986560821533203125e+00,9.528861999511718750e+00,5.965818405151367188e+00
1.100296878814697266e+01,6.080772876739501953e+00,4.557338237762451172e+00
9.485065460205078125e+00,1.013168811798095703e+01,6.835295677185058594e+00
9.652731895446777344e+00,1.008363342285156250e+01,7.037361621856689453e+00
9.591764450073242188e+00,1.050826549530029297e+01,7.282104492187500000e+00
9.434352874755859375e+00,1.052093029022216797e+01,6.843999385833740234e+00
9.323318481445312500e+00,1.084130668640136719e+01,7.225435256958007812e+00
9.060856819152832031e+00,1.247125625610351562e+01,7.552523136138916016e+00
9.053021430969238281e+00,1.230854988098144531e+01,7.506775856018066406e+00
9.421266555786132812e+00,1.103315162658691406e+01,7.225226879119873047e+00
9.108623504638671875e+00,1.172945022583007812e+01,7.290656089782714844e+00
9.369877815246582031e+00,1.109739017486572266e+01,7.268134117126464844e+00
9.578021049499511719e+00,1.073898124694824219e+01,7.411052227020263672e+00
9.555544853210449219e+00,1.063028717041015625e+01,7.308334827423095703e+00
9.545076370239257812e+00,1.105846595764160156e+01,7.513783454895019531e+00
9.586137771606445312e+00,1.060995388031005859e+01,7.225717067718505859e+00
9.343172073364257812e+00,1.142408275604248047e+01,7.491545200347900391e+00
9.823772430419921875e+00,9.569005966186523438e+00,6.600244998931884766e+00
9.619907379150390625e+00,1.068430995941162109e+01,7.388495922088623047e+00
9.686922073364257812e+00,9.677165985107421875e+00,6.475927352905273438e+00
9.712694168090820312e+00,9.516915321350097656e+00,6.820566654205322266e+00
1.116289520263671875e+01,3.064492940902709961e+00,-1.399738669395446777e+00
9.597873687744140625e+00,1.017898559570312500e+01,7.013617038726806641e+00
9.598638534545898438e+00,1.007034778594970703e+01,6.898010253906250000e+00
9.559319496154785156e+00,1.079211235046386719e+01,7.443156242370605469e+00
1.028080654144287109e+01,8.588303565979003906e+00,6.227345466613769531e+00
9.537828445434570312e+00,1.068912220001220703e+01,7.286783695220947266e+00
9.242154121398925781e+00,1.197943973541259766e+01,7.633310794830322266e+00
9.818433761596679688e+00,9.023525238037109375e+00,6.107377052307128906e+00
9.403867721557617188e+00,9.774159431457519531e+00,6.402123928070068359e+00
1.060546588897705078e+01,7.375134944915771484e+00,5.182213783264160156e+00
1.139550304412841797e+01,5.638563156127929688e+00,4.214859008789062500e+00
9.067842483520507812e+00,1.249731349945068359e+01,7.576007366180419922e+00
9.691663742065429688e+00,9.715679168701171875e+00,6.540403842926025391e+00
9.853757858276367188e+00,1.003287887573242188e+01,7.122069835662841797e+00
1.129843330383300781e+01,6.535655975341796875e+00,4.936688899993896484e+00
1.022678089141845703e+01,8.490736007690429688e+00,5.946530818939208984e+00
9.114015579223632812e+00,1.412297821044921875e+01,7.636116027832031250e+00
1.001546669006347656e+01,8.510120391845703125e+00,6.338523864746093750e+00
9.549819946289062500e+00,9.839368820190429688e+00,7.000430107116699219e+00
9.524646759033203125e+00,1.188930511474609375e+01,7.982916831970214844e+00
9.050099372863769531e+00,1.224274444580078125e+01,7.363113880157470703e+00
9.576646804809570312e+00,7.523374080657958984e+00,4.456027984619140625e+00
9.037453651428222656e+00,1.092302036285400391e+01,6.766478061676025391e+00
9.020332336425781250e+00,1.196493911743164062e+01,7.238810539245605469e+00
9.541157722473144531e+00,1.083292865753173828e+01,7.387368202209472656e+00
9.773421287536621094e+00,1.038384056091308594e+01,7.425958156585693359e+00
9.751836776733398438e+00,9.619034767150878906e+00,6.963644027709960938e+00
9.429876327514648438e+00,1.094756126403808594e+01,7.251139640808105469e+00
1.029276657104492188e+01,9.180006980895996094e+00,7.021603107452392578e+00
9.161492347717285156e+00,1.021162414550781250e+01,6.280052661895751953e+00
9.244435310363769531e+00,3.860209226608276367e+00,2.479725033044815063e-01
1.144719028472900391e+01,5.176380634307861328e+00,3.334828376770019531e+00
1.134950542449951172e+01,4.801960468292236328e+00,3.046990156173706055e+00
1.050841522216796875e+01,6.787455081939697266e+00,5.094865322113037109e+00
1.095080661773681641e+01,7.141369819641113281e+00,5.389094352722167969e+00
1.135818767547607422e+01,3.469107151031494141e+00,4.488631486892700195e-01
1.004643630981445312e+01,9.729284286499023438e+00,7.345594406127929688e+00
9.122138023376464844e+00,9.969451904296875000e+00,6.333169460296630859e+00
9.076421737670898438e+00,1.016454029083251953e+01,6.251204013824462891e+00
1.004403495788574219e+01,7.266956329345703125e+00,4.795207500457763672e+00
1.261589241027832031e+01,2.979774475097656250e+00,-9.730674624443054199e-01
1.141577625274658203e+01,4.102853775024414062e+00,2.069116353988647461e+00
1.140674018859863281e+01,4.295656204223632812e+00,2.350386381149291992e+00
1.026639270782470703e+01,2.290436983108520508e+00,-3.576584339141845703e+00
1.044471931457519531e+01,2.832533121109008789e+00,-2.021090030670166016e+00
9.423041343688964844e+00,3.823414087295532227e+00,4.005617201328277588e-01
