9.521977901458740234e-01,1.025682449340820312e+00
9.722153544425964355e-01,1.097265362739562988e+00
9.726079106330871582e-01,1.189594507217407227e+00
1.793829679489135742e+00,4.004665017127990723e-01
1.803923606872558594e+00,3.631825745105743408e-01
1.799548745155334473e+00,3.744346499443054199e-01
1.789002180099487305e+00,3.918483257293701172e-01
1.784387588500976562e+00,3.937470912933349609e-01
9.993332624435424805e-01,1.108422517776489258e+00
1.781427025794982910e+00,3.666956722736358643e-01
1.795625448226928711e+00,3.900501430034637451e-01
1.793552756309509277e+00,3.493026494979858398e-01
1.809645175933837891e+00,3.639898002147674561e-01
1.706178069114685059e+00,4.278553724288940430e-01
9.136464595794677734e-01,1.122073531150817871e+00
9.455648660659790039e-01,1.092130899429321289e+00
9.445875287055969238e-01,1.095585823059082031e+00
7.237449884414672852e-01,1.064613938331604004e+00
8.327395319938659668e-01,1.241364002227783203e+00
8.290632367134094238e-01,1.155538320541381836e+00
2.182293653488159180e+00,-1.096451044082641602e+00
1.978355765342712402e+00,-1.159813523292541504e+00
6.341372728347778320e-01,1.636271238327026367e+00
2.139896392822265625e+00,-8.529715538024902344e-01
2.165570259094238281e+00,-7.161499261856079102e-01
2.674856901168823242e+00,-6.185629963874816895e-01
7.019084095954895020e-01,1.640199661254882812e+00
3.079496145248413086e+00,-1.733511924743652344e+00
3.052713871002197266e+00,-1.762920975685119629e+00
7.716004848480224609e-01,1.612429976463317871e+00
2.960269451141357422e+00,-1.775647997856140137e+00
5.370979905128479004e-01,1.838428020477294922e+00
3.685604333877563477e-01,2.801977694034576416e-01
1.807239651679992676e-01,2.042311906814575195e+00
6.369524598121643066e-01,1.741365194320678711e+00
5.984705090522766113e-01,1.817332625389099121e+00
1.463398098945617676e+00,-1.568217754364013672e+00
2.607248544692993164e+00,2.350278139114379883e+00
2.089932203292846680e+00,2.926969528198242188e+00
2.519994735717773438e+00,3.194422245025634766e+00
4.046182155609130859e+00,-1.573344588279724121e+00
4.193227291107177734e+00,-1.429682254791259766e+00
4.255672931671142578e+00,-1.396013617515563965e+00
4.226943492889404297e+00,-1.411483407020568848e+00
4.033965110778808594e+00,-1.620229363441467285e+00
4.251473903656005859e+00,-1.375554442405700684e+00
2.663090229034423828e+00,4.236923694610595703e+00
2.699903011322021484e+00,4.208966732025146484e+00
2.708099603652954102e+00,4.244457721710205078e+00
4.221819877624511719e+00,-1.383404612541198730e+00
7.388147711753845215e-01,3.249795675277709961e+00
3.084311485290527344e+00,2.534480690956115723e-01
1.549504160881042480e+00,2.924535274505615234e+00
1.680558562278747559e+00,2.632916212081909180e+00
2.883123397827148438e+00,-5.546221256256103516e+00
1.181283473968505859e+00,3.036683082580566406e+00
2.331687450408935547e+00,2.819090843200683594e+00
1.998059824109077454e-02,8.767016530036926270e-01
1.268581867218017578e+00,3.106691360473632812e+00
1.741270542144775391e+00,2.355687141418457031e+00
6.502989530563354492e-01,1.318472027778625488e-01
2.356186866760253906e+00,3.162195205688476562e+00
1.986775040626525879e+00,2.496176004409790039e+00
1.737170964479446411e-01,2.004743576049804688e+00
2.123531579971313477e+00,1.987052083015441895e+00
1.317008852958679199e+00,1.452177405357360840e+00
1.891516566276550293e+00,2.177126646041870117e+00
