4.828465461730957031e+00,2.350920438766479492e+00
5.402910709381103516e+00,2.000244617462158203e+00
5.235282421112060547e+00,2.354232072830200195e+00
5.886990070343017578e+00,1.754992485046386719e+00
5.389745235443115234e+00,1.794593453407287598e+00
5.660457611083984375e+00,1.688622117042541504e+00
5.650693893432617188e+00,1.832155585289001465e+00
5.612795352935791016e+00,1.437643170356750488e+00
5.071479797363281250e+00,1.782019734382629395e+00
5.093894481658935547e+00,1.099314093589782715e+00
5.324068546295166016e+00,1.403572440147399902e+00
5.366330146789550781e+00,1.316128373146057129e+00
5.802595615386962891e+00,1.446054100990295410e+00
5.524001598358154297e+00,1.198567390441894531e+00
5.988451004028320312e+00,1.989216804504394531e+00
5.768954753875732422e+00,1.890954136848449707e+00
5.804366111755371094e+00,1.929964423179626465e+00
5.600211620330810547e+00,2.256953239440917969e+00
5.886224269866943359e+00,1.905512571334838867e+00
5.543592929840087891e+00,2.240112066268920898e+00
4.161500453948974609e+00,3.170247972011566162e-01
3.954897880554199219e+00,1.136881634593009949e-01
6.698141574859619141e+00,2.826667547225952148e+00
4.445949077606201172e+00,2.391364276409149170e-01
4.548523426055908203e+00,7.422670722007751465e-01
5.744540691375732422e+00,7.715006470680236816e-01
6.382748126983642578e+00,2.349720239639282227e+00
5.025483608245849609e+00,-7.370610833168029785e-01
4.242263793945312500e+00,-7.291368246078491211e-01
6.830641269683837891e+00,2.234305143356323242e+00
4.293423175811767578e+00,2.845757305622100830e-01
7.519969463348388672e+00,2.644928932189941406e+00
4.831592082977294922e+00,2.115417242050170898e+00
7.129110813140869141e+00,2.500594854354858398e+00
6.724480152130126953e+00,2.751532554626464844e+00
7.240743160247802734e+00,2.926989555358886719e+00
3.376336336135864258e+00,9.499756693840026855e-01
8.498888015747070312e+00,5.002072453498840332e-01
8.472600936889648438e+00,1.779514670372009277e+00
9.711217880249023438e+00,1.505996704101562500e+00
5.069146633148193359e+00,-1.653564810752868652e+00
5.839440822601318359e+00,-2.001356601715087891e+00
6.258068084716796875e+00,-2.004765272140502930e+00
5.973676681518554688e+00,-1.779316782951354980e+00
5.101805210113525391e+00,-1.982839941978454590e+00
6.084144592285156250e+00,-2.019214630126953125e+00
6.161021232604980469e+00,-1.726885557174682617e+00
5.566080093383789062e+00,-1.752316713333129883e+00
5.415788650512695312e+00,-1.543154478073120117e+00
5.679720401763916016e+00,-2.087483644485473633e+00
5.686573982238769531e+00,4.265852928161621094e+00
6.442356109619140625e+00,1.105510354042053223e+00
7.696363925933837891e+00,3.198770523071289062e+00
7.791267395019531250e+00,2.526086807250976562e+00
7.991670608520507812e+00,-2.288525342941284180e+00
7.284628868103027344e+00,4.286828041076660156e+00
7.627213954925537109e+00,1.239325523376464844e+00
4.702931404113769531e+00,3.785617828369140625e+00
6.450414180755615234e+00,4.006488800048828125e+00
7.864577293395996094e+00,2.794390678405761719e+00
5.635725498199462891e+00,3.285783052444458008e+00
8.589083671569824219e+00,1.575151681900024414e+00
7.193865776062011719e+00,1.676159858703613281e+00
6.938478469848632812e+00,2.513547420501708984e+00
7.652824878692626953e+00,1.052559137344360352e+00
6.570257186889648438e+00,2.564532041549682617e+00
6.819377899169921875e+00,1.356243729591369629e+00
7.658118247985839844e+00,8.102449178695678711e-01
7.896367549896240234e+00,-6.683768033981323242e-01
6.400347232818603516e+00,2.245026826858520508e+00
8.631811141967773438e+00,2.063535451889038086e+00
7.005986690521240234e+00,3.276548147201538086e+00
7.286193847656250000e+00,1.531326651573181152e+00
6.310044765472412109e+00,2.666106939315795898e+00
7.248231410980224609e+00,2.489645004272460938e+00
6.438016891479492188e+00,5.887871742248535156e+00
6.466646671295166016e+00,2.570945262908935547e+00
7.334762096405029297e+00,1.476741313934326172e+00
7.315552711486816406e+00,-1.746419668197631836e+00
6.609630584716796875e+00,2.264564990997314453e+00
7.285167694091796875e+00,2.152070045471191406e+00
5.117989540100097656e+00,3.257163763046264648e+00
6.363671779632568359e+00,-2.117177724838256836e+00
7.307171344757080078e+00,2.813168287277221680e+00
8.585101127624511719e+00,2.184384107589721680e+00
6.789935588836669922e+00,3.237532615661621094e+00
4.449963569641113281e+00,3.623631000518798828e+00
8.050399780273437500e+00,2.407071590423583984e+00
6.497437953948974609e+00,2.680310726165771484e+00
6.193135261535644531e+00,4.125584602355957031e+00
6.143904685974121094e+00,2.692524194717407227e+00
6.465649604797363281e+00,2.884558916091918945e+00
7.997611999511718750e+00,1.786916732788085938e+00
8.375011444091796875e+00,1.848716139793395996e+00
8.775712966918945312e+00,1.931365251541137695e+00
8.675685882568359375e+00,2.784559249877929688e+00
8.370304107666015625e+00,1.811719059944152832e+00
6.215957164764404297e+00,2.808089256286621094e+00
7.207921981811523438e+00,2.843050956726074219e+00
5.506979942321777344e+00,3.814056396484375000e+00
7.529471874237060547e+00,2.744459152221679688e+00
8.545452117919921875e+00,1.721147894859313965e-01
6.416857242584228516e+00,2.200843811035156250e+00
8.834744453430175781e+00,2.159923553466796875e+00
8.707023620605468750e+00,1.645200848579406738e+00
7.369049549102783203e+00,3.106956005096435547e+00
7.851180076599121094e+00,-1.826839804649353027e+00
7.560043334960937500e+00,3.811306238174438477e+00
6.682246208190917969e+00,3.140571117401123047e+00
5.925679206848144531e+00,2.687436819076538086e+00
5.228286743164062500e+00,2.528019905090332031e+00
8.716676712036132812e+00,2.285574674606323242e+00
6.051226615905761719e+00,3.040317773818969727e+00
5.708240509033203125e+00,1.911515235900878906e+00
6.574156284332275391e+00,-2.099498361349105835e-02
5.302338600158691406e+00,2.031278848648071289e+00
6.836071014404296875e+00,3.127431392669677734e+00
6.721912384033203125e+00,1.503923654556274414e+00
6.784255504608154297e+00,2.174810409545898438e+00
8.601117134094238281e+00,1.435663342475891113e+00
7.894139289855957031e+00,2.344690799713134766e+00
8.142479896545410156e+00,1.995210647583007812e+00
8.036391258239746094e+00,5.912607908248901367e-01
7.611057281494140625e+00,1.351514935493469238e+00
7.910547733306884766e+00,2.118279933929443359e+00
6.114818572998046875e+00,2.793555021286010742e+00
7.646076202392578125e+00,2.294552326202392578e+00
8.907456398010253906e+00,2.654174327850341797e+00
6.983479499816894531e+00,1.826123476028442383e+00
6.795745849609375000e+00,3.500037908554077148e+00
7.764621257781982422e+00,2.479713201522827148e+00
7.745081901550292969e+00,3.446021318435668945e+00
4.811137676239013672e+00,2.258535861968994141e+00
3.740035295486450195e+00,3.943556308746337891e+00
7.127923488616943359e+00,3.458342552185058594e+00
8.113675117492675781e+00,3.796159744262695312e+00
8.197595596313476562e+00,2.834087610244750977e+00
6.116931915283203125e+00,2.476319551467895508e+00
6.630203247070312500e+00,2.366802692413330078e+00
7.822376728057861328e+00,-1.905285269021987915e-01
5.826158523559570312e+00,1.439776301383972168e+00
5.585065841674804688e+00,2.777634620666503906e+00
6.334963321685791016e+00,2.687277317047119141e+00
5.329376697540283203e+00,2.785081624984741211e+00
8.830696105957031250e+00,1.514264106750488281e+00
7.863471984863281250e+00,1.549820899963378906e+00
7.341732501983642578e+00,2.256525993347167969e+00
5.534055233001708984e+00,2.414452314376831055e+00
5.546816825866699219e+00,2.849993705749511719e+00
9.681444168090820312e+00,4.548621773719787598e-01
4.902892112731933594e+00,3.561311721801757812e+00
5.089737415313720703e+00,3.310600996017456055e+00
7.689991950988769531e+00,1.072277784347534180e+00
6.035096168518066406e+00,4.710972309112548828e-01
3.918722391128540039e+00,-2.557374238967895508e+00
6.026559352874755859e+00,-1.085196375846862793e+00
5.595441818237304688e+00,-1.671450018882751465e+00
5.435940742492675781e+00,2.553854942321777344e+00
6.281067371368408203e+00,1.663507342338562012e+00
4.016876697540283203e+00,4.954458773136138916e-01
6.819771289825439453e+00,-5.228548049926757812e-01
6.792843341827392578e+00,9.862202405929565430e-01
6.360089778900146484e+00,-4.896372854709625244e-01
4.230531215667724609e+00,-9.779548048973083496e-01
4.258349895477294922e+00,1.881446719169616699e+00
5.086423873901367188e+00,1.056568503379821777e+00
4.697517395019531250e+00,-1.506592482328414917e-01
5.801803112030029297e+00,1.644644260406494141e+00
3.649440526962280273e+00,2.558628082275390625e+00
5.708698272705078125e+00,1.603221416473388672e+00
7.295329570770263672e+00,-4.363882839679718018e-01
5.204299926757812500e+00,-1.047908306121826172e+00
4.216949462890625000e+00,-2.903019428253173828e+00
2.107530355453491211e+00,6.847082138061523438e+00
3.434662580490112305e+00,6.597411632537841797e+00
5.133459091186523438e+00,-3.105193674564361572e-01
1.858677029609680176e+00,6.170843124389648438e+00
2.450413942337036133e+00,4.354641437530517578e+00
3.350614309310913086e+00,-1.373231053352355957e+00
2.632177114486694336e+00,-4.710617542266845703e+00
7.275156378746032715e-01,9.267443418502807617e-01
-1.299620489589869976e-03,2.120825529098510742e+00
1.888353228569030762e+00,7.434327602386474609e+00
8.991376161575317383e-01,2.111332893371582031e+00
3.246608018875122070e+00,1.851277947425842285e+00
2.922868013381958008e+00,6.643938064575195312e+00
6.041022539138793945e-01,2.720000743865966797e+00
1.271031975746154785e+00,9.342053532600402832e-01
2.975873470306396484e+00,-2.717080831527709961e+00
2.683470964431762695e+00,-1.112071514129638672e+00
1.736025214195251465e+00,-1.118650197982788086e+00
-1.648841261863708496e+00,4.076025962829589844e+00
3.704679012298583984e+00,-2.175100445747375488e-01
3.354346752166748047e+00,-1.225980650633573532e-02
2.415252685546875000e+00,5.807651042938232422e+00
8.537018299102783203e-01,1.148299455642700195e+00
3.255281448364257812e+00,-1.325705647468566895e+00
2.472856044769287109e+00,-4.842253208160400391e+00
2.050202369689941406e+00,5.615728497505187988e-01
4.271242618560791016e+00,3.677836179733276367e+00
6.519509792327880859e+00,2.953675270080566406e+00
5.173923492431640625e+00,1.627677559852600098e+00
2.898830890655517578e+00,5.237108230590820312e+00
1.402767419815063477e+00,3.818573236465454102e+00
3.249400615692138672e+00,-6.513373255729675293e-01
